time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1752116314137420000,0.649419921875,152.89999389648438,2.299999952316284,1.0401041507720947,1.625,0.16202640533447266,117.5920639038086,582.2000122070312,73.9188337,18.4509717
1752116314632324400,1.144324462890625,179.89999389648438,1.5,1.045053243637085,1.6200000047683716,0.1858317106962204,134.3101806640625,582.2000122070312,73.9188316,18.4509715
1752116315215498200,1.727498291015625,179.89999389648438,1.100000023841858,1.0508849620819092,1.5800000429153442,0.15036308765411377,189.43653869628906,582.2000122070312,73.9188274,18.4509703
1752116315736260600,2.248260498046875,162.39999389648438,1,1.056092619895935,1.600000023841858,0.17567984759807587,201.50274658203125,582.2000122070312,73.9188269,18.4509698
1752116316220385500,2.732385498046875,159.10000610351562,0.8999999761581421,1.0609338283538818,1.6160000562667847,0.18627329170703888,205.79737854003906,582.2000122070312,73.9188256,18.4509696
1752116316724294100,3.236294189453125,0,0.800000011920929,1.065972924232483,1.6660000085830688,0.0725502297282219,0,582.2000122070312,73.9188252,18.4509697
1752116317723361000,4.235361083984375,0,1.399999976158142,1.0759636163711548,1.684999942779541,0.02533634379506111,0,582.2000122070312,73.9188227,18.4509674
1752116318719646700,5.231646728515625,0,1.100000023841858,20.985105514526367,1.7000000476837158,0.046421296894550323,0,587.3999633789062,73.918822,18.4509632
1752116319723274200,6.235274169921875,0,1,20.995141983032227,1.7000000476837158,0.09759931266307831,0,587.3999633789062,73.9188206,18.4509559
1752116320723982800,7.23598291015625,179.89999389648438,0.800000011920929,21.00514793395996,1.7139999866485596,0.13778962194919586,194.56948852539062,587.3999633789062,73.9188153,18.4509537
1752116321719126300,8.231126220703125,179.89999389648438,0.800000011920929,21.015100479125977,1.75,0.11144305020570755,186.71383666992188,587.3999633789062,73.9188126,18.4509531
1752116322721219800,9.2332197265625,0,0.800000011920929,21.025121688842773,1.7660000324249268,0.04615399241447449,0,587.3999633789062,73.9188119,18.4509556
1752116323720665600,10.23266552734375,121.0999984741211,1.7999999523162842,2.135617971420288,1.7599999904632568,0.18577292561531067,55.16389846801758,582.2000122070312,73.9188144,18.4509589
1752116324719021800,11.231021728515625,42.400001525878906,2,2.145601511001587,1.7829999923706055,0.6089300513267517,57.26431655883789,582.2000122070312,73.9188278,18.4509626
1752116325721811000,12.23381103515625,20.600000381469727,2.0999999046325684,2.1556293964385986,1.815999984741211,1.4159023761749268,63.56704330444336,582.2000122070312,73.9188611,18.4509705
1752116326720639700,13.2326396484375,13.800000190734863,1.899999976158142,2.1656177043914795,1.8799999952316284,2.61186146736145,66.44439697265625,582.2000122070312,73.9189129,18.4509844
1752116327726501000,14.238501220703125,11,1.899999976158142,2.1756763458251953,1.9199999570846558,3.8546974658966064,67.89456939697266,582.2000122070312,73.9189787,18.4510025
1752116328720853500,15.232853515625,8.600000381469727,1.600000023841858,2.185619831085205,1.9600000381469727,5.2612690925598145,69.17084503173828,582.2000122070312,73.9190544,18.451023
1752116329720124400,16.23212451171875,7.099999904632568,1.399999976158142,2.1956124305725098,1.9800000190734863,6.46405553817749,69.26294708251953,582.2000122070312,73.9191374,18.451049
1752116330721971500,17.233971435546874,5.599999904632568,1.2000000476837158,2.2056310176849365,1.9800000190734863,8.257132530212402,65.99934387207031,582.2000122070312,73.9192259,18.4510811
1752116331723267000,18.23526708984375,5.300000190734863,1.2000000476837158,2.215643882751465,1.9600000381469727,8.625689506530762,66.97914123535156,582.2000122070312,73.9193109,18.4511144
1752116332724473300,19.236473388671875,5.099999904632568,1.100000023841858,2.225656032562256,1.9329999685287476,8.623607635498047,65.02655029296875,582.2000122070312,73.9193922,18.4511492
1752116333724778500,20.236778564453125,5.599999904632568,1.2000000476837158,2.235659122467041,1.8799999952316284,8.640807151794434,63.03300094604492,582.2000122070312,73.9194722,18.451186
1752116334721844500,21.233844482421876,5,1.2000000476837158,2.2456297874450684,1.840000033378601,8.788082122802734,64.96916961669922,582.2000122070312,73.919552,18.451223
1752116335723847700,22.23584765625,4.900000095367432,1.100000023841858,2.2556498050689697,1.8200000524520874,8.876160621643066,65.98563385009766,582.2000122070312,73.9196339,18.4512594
1752116336721623000,23.233623046875,5.099999904632568,1.100000023841858,2.265627384185791,1.815999984741211,9.062180519104004,66.98382568359375,582.2000122070312,73.9197171,18.4512945
1752116337723203600,24.23520361328125,5.400000095367432,1.2000000476837158,2.2756433486938477,1.7999999523162842,9.229613304138184,67.98108673095703,582.2000122070312,73.9198009,18.4513309
1752116338720863000,25.232863037109375,5.300000190734863,1.2999999523162842,2.2856199741363525,1.7999999523162842,10.103697776794434,66.01710510253906,582.2000122070312,73.9198888,18.4513702
1752116339722744800,26.234744873046875,4,1.2000000476837158,2.2956387996673584,1.7999999523162842,10.669434547424316,65.00215911865234,582.2000122070312,73.9199823,18.4514152
1752116340722591000,27.234591064453124,4.099999904632568,1.2000000476837158,2.3056371212005615,1.7999999523162842,11.16193675994873,66.9640121459961,582.2000122070312,73.9200805,18.4514566
1752116341724244000,28.236243896484375,3.799999952316284,1.2000000476837158,2.3156538009643555,1.7999999523162842,11.404887199401855,68.96978759765625,582.2000122070312,73.9201854,18.4514951
1752116342722865400,29.234865478515626,3.5999999046325684,1.2000000476837158,2.3256399631500244,1.7999999523162842,11.678169250488281,69.98259735107422,582.2000122070312,73.9202909,18.4515331
1752116343726264300,30.238264404296874,3.700000047683716,1.2000000476837158,2.3356738090515137,1.7999999523162842,12.195073127746582,69.99205017089844,582.2000122070312,73.9204021,18.4515699
1752116344719563800,31.231563720703125,4.800000190734863,1.7000000476837158,2.345606803894043,1.7999999523162842,12.684883117675781,69.98408508300781,582.2000122070312,73.9205157,18.451611
1752116345718726000,32.23072583007813,5.400000095367432,1.7999999523162842,2.3555984497070312,1.815999984741211,13.177916526794434,69.0172119140625,582.2000122070312,73.9206355,18.4516542
1752116346714890200,33.22689013671875,5.599999904632568,2,2.3655600547790527,1.850000023841858,13.528562545776367,69.95327758789062,582.2000122070312,73.9207573,18.451698
1752116347716680400,34.22868041992187,5.199999809265137,2.200000047683716,2.3755781650543213,1.9160000085830688,13.435201644897461,69.04174041748047,582.2000122070312,73.9208783,18.4517372
1752116348722797600,35.234797607421875,5.699999809265137,2.4000000953674316,2.385639190673828,1.9830000400543213,14.036742210388184,66.10509490966797,582.2000122070312,73.9209969,18.4517787
1752116349723096300,36.23509643554687,7.400000095367432,2.5999999046325684,2.3956422805786133,2.0999999046325684,14.170207023620605,66.93621826171875,582.2000122070312,73.921117,18.4518257
1752116350722459400,37.23445947265625,5.400000095367432,2,2.4056358337402344,2.140000104904175,14.484292030334473,66.99130249023438,582.2000122070312,73.9212401,18.4518709
1752116351724217900,38.2362177734375,5,1.7999999523162842,2.4156534671783447,2.1600000858306885,14.774942398071289,66.99656677246094,582.2000122070312,73.9213738,18.4519203
1752116352723826200,39.235826171875,4.400000095367432,1.600000023841858,2.425649642944336,2.140000104904175,15.09266185760498,66.02391052246094,582.2000122070312,73.9215089,18.4519704
1752116353722023000,40.23402294921875,4,1.5,2.435631513595581,2.132999897003174,15.381173133850098,65.9968490600586,582.2000122070312,73.9216442,18.4520251
1752116354724867800,41.23686791992188,3.9000000953674316,1.600000023841858,2.445659875869751,2.0999999046325684,15.70637035369873,66.96867370605469,582.2000122070312,73.9217825,18.452083
1752116355716077600,42.22807763671875,3.299999952316284,1.5,2.4555721282958984,2.0829999446868896,16.043184280395508,68.9542465209961,582.2000122070312,73.921924,18.4521369
1752116356722254600,43.23425463867188,3.5,1.600000023841858,2.4656338691711426,2.065999984741211,16.1688289642334,68.0195083618164,582.2000122070312,73.9220695,18.4521871
1752116357720460000,44.2324599609375,3.0999999046325684,1.5,2.475615978240967,2.049999952316284,16.507532119750977,67.01338195800781,582.2000122070312,73.9222145,18.4522417
1752116358724640500,45.236640625,4.199999809265137,1.7000000476837158,2.4856576919555664,2,16.54213523864746,66.03046417236328,582.2000122070312,73.9223584,18.4523014
1752116359723885300,46.23588525390625,4.300000190734863,1.600000023841858,2.495650053024292,1.9830000400543213,16.41558265686035,66.00274658203125,582.2000122070312,73.9225031,18.4523631
1752116360719777500,47.231777587890626,4.099999904632568,1.600000023841858,2.5056090354919434,1.940000057220459,16.593259811401367,65.99713134765625,582.2000122070312,73.9226464,18.4524247
1752116361722740200,48.234740234375,3.700000047683716,1.5,2.515638589859009,1.9199999570846558,16.799680709838867,66.97349548339844,582.2000122070312,73.9227929,18.4524836
1752116362722032000,49.2340322265625,4.599999904632568,1.7999999523162842,2.5256316661834717,1.899999976158142,16.69904136657715,67.00065612792969,582.2000122070312,73.9229399,18.4525446
1752116363721834200,50.233834228515626,3.9000000953674316,1.5,2.5356295108795166,1.899999976158142,16.697912216186523,68.95055389404297,582.2000122070312,73.9230851,18.4525991
1752116364723942400,51.2359423828125,2.5,1.100000023841858,2.5456507205963135,1.899999976158142,16.789304733276367,69.9871597290039,582.2000122070312,73.9232347,18.4526533
1752116365721675500,52.23367553710938,2.799999952316284,1.2999999523162842,2.5556280612945557,1.899999976158142,16.54033851623535,71.97403717041016,582.2000122070312,73.9233849,18.452705
1752116366721613600,53.23361352539062,3,1.399999976158142,2.565627336502075,1.8830000162124634,16.550500869750977,71.99930572509766,582.2000122070312,73.9235334,18.4527516
1752116367721331000,54.2333310546875,2.799999952316284,1.2000000476837158,2.575624465942383,1.8660000562667847,16.5595703125,72.0000991821289,582.2000122070312,73.9236846,18.4527968
1752116368721340400,55.23334033203125,2.700000047683716,1.2000000476837158,2.5856246948242188,1.850000023841858,16.667980194091797,71.01211547851562,582.2000122070312,73.9238376,18.4528447
1752116369722920700,56.23492065429687,4.300000190734863,2,2.5956404209136963,1.8329999446868896,16.68699073791504,71.00016784667969,582.2000122070312,73.9239896,18.4528933
1752116370721875000,57.233875,4.400000095367432,1.899999976158142,2.6056299209594727,1.8200000524520874,16.699493408203125,71.9670639038086,582.2000122070312,73.9241399,18.4529418
1752116371720924700,58.23292456054688,4.300000190734863,1.7999999523162842,2.6156206130981445,1.8329999446868896,17.109880447387695,70.05484771728516,582.2000122070312,73.9242943,18.4529912
1752116372723446800,59.23544677734375,3.9000000953674316,1.600000023841858,2.625645637512207,1.8600000143051147,16.663707733154297,70.98323059082031,582.2000122070312,73.9244453,18.4530406
1752116373719780000,60.23178002929688,4,1.600000023841858,2.6356091499328613,1.8660000562667847,16.82721710205078,72.94477081298828,582.2000122070312,73.9245935,18.4530871
1752116374722662100,61.234662109375,4.400000095367432,1.7000000476837158,2.6456379890441895,1.8660000562667847,16.384519577026367,75.91613006591797,582.2000122070312,73.9247424,18.4531274
1752116375723070700,62.23507080078125,4.400000095367432,1.600000023841858,2.655642032623291,1.8600000143051147,15.477452278137207,78.93036651611328,582.2000122070312,73.9248904,18.4531562
1752116376727901000,63.23990087890625,4.5,1.5,2.6656901836395264,1.840000033378601,14.546810150146484,80.95989227294922,582.2000122070312,73.9250322,18.4531748
1752116377720413400,64.23241333007813,3.700000047683716,1.399999976158142,2.6756153106689453,1.8329999446868896,13.044222831726074,82.98773193359375,582.2000122070312,73.9251611,18.453188
1752116378723466800,65.235466796875,3.5999999046325684,1.2000000476837158,2.685645818710327,1.7999999523162842,11.445982933044434,84.00182342529297,582.2000122070312,73.9252736,18.4531976
1752116379721923600,66.23392358398438,4.5,1.2999999523162842,2.6956305503845215,1.7999999523162842,9.938828468322754,85.00120544433594,582.2000122070312,73.9253717,18.4532041
1752116380723970800,67.235970703125,5.199999809265137,1.2000000476837158,2.705651044845581,1.7999999523162842,8.39269733428955,85.01292419433594,582.2000122070312,73.9254538,18.4532089
1752116381723139000,68.23513916015625,6.099999904632568,1.2999999523162842,2.7156426906585693,1.7999999523162842,7.434628009796143,85.01128387451172,582.2000122070312,73.9255248,18.4532151
1752116382723202600,69.23520263671875,6.599999904632568,1.2999999523162842,2.7256433963775635,1.7999999523162842,6.485108375549316,80.08602905273438,582.2000122070312,73.9255893,18.4532229
1752116383723255600,70.23525561523438,6.5,1.2000000476837158,2.7356438636779785,1.7999999523162842,6.67689847946167,83.95836639404297,582.2000122070312,73.92565,18.4532305
1752116384722532900,71.23453295898437,4.800000190734863,1.2000000476837158,2.7456367015838623,1.7999999523162842,7.640421390533447,82.99162292480469,582.2000122070312,73.9257147,18.4532367
1752116385723733000,72.23573291015624,7.199999809265137,1.2999999523162842,2.755648612976074,1.7999999523162842,8.104435920715332,82.99589538574219,582.2000122070312,73.9257895,18.453245
1752116386714909400,73.22690942382812,7.099999904632568,1.5,2.7655603885650635,1.7999999523162842,8.375799179077148,83.97834777832031,582.2000122070312,73.9258678,18.453252
1752116387724628500,74.23662841796875,6.599999904632568,1.600000023841858,2.7756576538085938,1.7999999523162842,8.47667407989502,82.03092956542969,582.2000122070312,73.9259482,18.4532614
1752116388717932000,75.22993212890626,7.099999904632568,1.7000000476837158,2.785590648651123,1.815999984741211,9.25320816040039,82.9657211303711,582.2000122070312,73.9260367,18.4532731
1752116389720590800,76.2325908203125,5.300000190734863,1.600000023841858,2.79561710357666,1.8329999446868896,9.70805549621582,83.9780502319336,582.2000122070312,73.9261306,18.4532862
1752116390727998200,77.23999829101562,5.300000190734863,2,2.8056912422180176,1.8799999952316284,10.340238571166992,78.07599639892578,582.2000122070312,73.9262261,18.4533035
1752116391721653200,78.2336533203125,6.099999904632568,1.899999976158142,2.8156278133392334,1.9199999570846558,10.350419044494629,82.89063262939453,582.2000122070312,73.9263217,18.4533218
1752116392724774700,79.23677465820313,5.5,1.7999999523162842,2.8256590366363525,1.9600000381469727,11.374018669128418,87.8999252319336,582.2000122070312,73.926427,18.4533291
1752116393722245600,80.23424560546874,5.5,1.399999976158142,2.8356337547302246,1.9800000190734863,11.531617164611816,87.0188217163086,582.2000122070312,73.9265364,18.4533304
1752116394721150000,81.23314990234375,5.800000190734863,1.600000023841858,2.8456227779388428,2,12.19892692565918,86.99803161621094,582.2000122070312,73.9266493,18.4533351
1752116395727056600,82.239056640625,6,1.7999999523162842,2.855681896209717,2,12.598057746887207,86.02680969238281,582.2000122070312,73.9267666,18.4533374
1752116396719780600,83.23178051757813,5.199999809265137,1.7999999523162842,2.8656091690063477,2,12.994208335876465,85.02017974853516,582.2000122070312,73.9268907,18.453345
1752116397714778600,84.22677856445313,5.300000190734863,2,2.875559091567993,2,13.24251651763916,84.02254486083984,582.2000122070312,73.9270161,18.453355
1752116398717344300,85.22934423828124,5.400000095367432,1.899999976158142,2.885584592819214,2.0160000324249268,12.584547996520996,83.03776550292969,582.2000122070312,73.9271331,18.4533654
1752116399718960000,86.23096020507812,6.199999809265137,1.899999976158142,2.8956007957458496,2.0160000324249268,12.267752647399902,83.00694274902344,582.2000122070312,73.9272488,18.4533756
1752116400723168500,87.23516845703125,6,1.7999999523162842,2.9056429862976074,2.0160000324249268,12.232470512390137,81.05810546875,582.2000122070312,73.9273635,18.4533884
1752116401725622000,88.2376220703125,6.300000190734863,1.7999999523162842,2.9156675338745117,2.0199999809265137,11.943032264709473,81.97686767578125,582.2000122070312,73.9274769,18.4534023
1752116402730270000,89.24227001953125,5.099999904632568,1.5,2.9257140159606934,2.0199999809265137,11.738874435424805,82.00244140625,582.2000122070312,73.9275885,18.4534154
1752116403719366100,90.2313662109375,4.900000095367432,1.2999999523162842,2.935605049133301,1.9800000190734863,11.482796669006348,81.01988220214844,582.2000122070312,73.9276968,18.45343
1752116404721676500,91.23367651367188,5.300000190734863,1.2999999523162842,2.9456279277801514,1.9600000381469727,10.78056812286377,82.9687728881836,582.2000122070312,73.9278021,18.4534437
1752116405722562300,92.23456225585937,5.599999904632568,1.2999999523162842,2.955636978149414,1.9500000476837158,10.037635803222656,83.00543975830078,582.2000122070312,73.9279005,18.4534551
1752116406721616100,93.2336162109375,5.900000095367432,1.2999999523162842,2.965627431869507,1.9329999685287476,9.80294418334961,82.02019500732422,582.2000122070312,73.9279922,18.4534666
1752116407721775600,94.23377563476562,3.700000047683716,1,2.9756290912628174,1.899999976158142,9.813271522521973,81.00743865966797,582.2000122070312,73.9280849,18.4534798
1752116408724861000,95.23686083984374,4.800000190734863,1.2000000476837158,2.9856598377227783,1.8600000143051147,10.55844497680664,80.9935302734375,582.2000122070312,73.9281824,18.4534962
1752116409725074200,96.23707421875,4.5,1.2000000476837158,2.995661973953247,1.840000033378601,11.281818389892578,78.032958984375,582.2000122070312,73.9282859,18.4535144
1752116410723145000,97.23514501953125,3.4000000953674316,1.100000023841858,9.899999618530273,1.8200000524520874,11.745116233825684,75.02299499511719,578.2,73.9283943,18.4535379
1752116411722432500,98.2344326171875,4,1.2999999523162842,10,1.7999999523162842,12.287137031555176,71.05057525634766,577.7,73.9285045,18.4535693
1752116412726741200,99.2387412109375,4.400000095367432,1.7999999523162842,10,1.7999999523162842,12.9279146194458,69.02276611328125,577.1,73.9286178,18.4536078
1752116413722530800,100.23453076171874,4,1.600000023841858,10,1.7999999523162842,12.822212219238281,68.02532196044922,576.6,73.9287331,18.4536485
1752116414724388900,101.23638891601563,4.199999809265137,1.5,9.300000190734863,1.7999999523162842,12.19726848602295,67.03877258300781,576.2,73.9288437,18.4536888
1752116415725573600,102.23757373046875,4.199999809265137,1.5,9.399999618530273,1.7999999523162842,11.479813575744629,67.02392578125,575.5,73.9289486,18.4537275
1752116416720310300,103.23231030273438,5.199999809265137,1.5,9.5,1.7999999523162842,10.696298599243164,69.9561538696289,575.1,73.9290441,18.4537597
1752116417723870500,104.23587036132812,6,1.5,9.399999618530273,1.7999999523162842,10.58552360534668,71.95466613769531,574.2,73.9291414,18.4537876
1752116418722749000,105.2347490234375,4.099999904632568,1.2999999523162842,9.199999809265137,1.7999999523162842,11.16728401184082,72.97522735595703,573.5,73.9292423,18.4538153
1752116419724290300,106.23629028320312,4.400000095367432,1.399999976158142,9.5,1.7999999523162842,11.930769920349121,71.01724243164062,572.8000000000001,73.9293491,18.4538464
1752116420725132300,107.23713232421875,4.599999904632568,1.5,9.600000381469727,1.815999984741211,12.334539413452148,68.05366516113281,572.3000000000001,73.929458,18.4538844
1752116421721150000,108.23314990234375,4,1.399999976158142,9.800000190734863,1.840000033378601,12.799722671508789,64.06626892089844,571.8000000000001,73.9295652,18.4539294
1752116422720420900,109.2324208984375,3.4000000953674316,1.2999999523162842,9.699999809265137,1.850000023841858,13.495661735534668,64.97321319580078,571.1,73.9296777,18.45398
1752116423722845000,110.23484497070312,3.5999999046325684,1.399999976158142,9.800000190734863,1.8799999952316284,13.401272773742676,66.96620178222656,570.5,73.9297948,18.4540288
1752116424726769700,111.23876977539062,3.700000047683716,1.5,9.800000190734863,1.8799999952316284,13.698391914367676,66.01237487792969,568.6,73.9299174,18.4540766
1752116425721764900,112.23376489257812,4.199999809265137,1.600000023841858,9.899999618530273,1.8660000562667847,13.657182693481445,64.05235290527344,567.1,73.9300393,18.4541295
1752116426724667100,113.23666723632813,4.599999904632568,1.600000023841858,9.899999618530273,1.840000033378601,14.043233871459961,61.07809829711914,566.7,73.9301552,18.4541848
1752116427723241200,114.2352412109375,5.300000190734863,1.7000000476837158,9.800000190734863,1.8200000524520874,14.020821571350098,60.03760528564453,566.1,73.9302702,18.4542479
1752116428722818600,115.23481860351562,5.900000095367432,1.899999976158142,9.5,1.8329999446868896,14.064484596252441,60.000186920166016,565.8000000000001,73.9303865,18.4543129
1752116429723306200,116.23530615234375,5.099999904632568,1.7999999523162842,9.600000381469727,1.8329999446868896,14.818699836730957,61.91570281982422,565.8000000000001,73.9305089,18.454378
1752116430722886000,117.23488598632812,4.099999904632568,1.7000000476837158,9.800000190734863,1.8600000143051147,14.54077434539795,61.03580093383789,565.2,73.9306346,18.4544373
1752116431724286500,118.23628637695313,4.099999904632568,1.600000023841858,9,1.850000023841858,14.278675079345703,60.0346794128418,564.4,73.9307551,18.4544973
1752116432725929200,119.23792919921875,4.099999904632568,1.5,8.899999618530273,1.8600000143051147,13.684422492980957,59.03738784790039,563.4,73.9308704,18.4545588
1752116433717597700,120.22959765625,5.300000190734863,1.7000000476837158,8.800000190734863,1.850000023841858,13.454265594482422,58.0415153503418,562.5,73.9309801,18.4546203
1752116434721255700,121.23325561523437,4.599999904632568,1.5,8.899999618530273,1.8329999446868896,13.457161903381348,56.05548095703125,562,73.931087,18.4546822
1752116435717847300,122.22984741210938,4.699999809265137,1.5,8.899999618530273,1.815999984741211,13.585319519042969,55.028350830078125,561.6,73.9311932,18.4547499
1752116436724848000,123.23684814453125,5.300000190734863,1.7000000476837158,9.300000190734863,1.8200000524520874,13.352726936340332,55.97039031982422,561.2,73.9313027,18.4548201
1752116437720997600,124.23299755859375,4.300000190734863,1.5,9.5,1.8329999446868896,14.101353645324707,59.89181900024414,560.8000000000001,73.9314167,18.4548839
1752116438721685800,125.23368579101563,5.300000190734863,1.7999999523162842,9.600000381469727,1.8600000143051147,14.511332511901855,61.91399383544922,560.3000000000001,73.9315374,18.4549482
1752116439721809700,126.2338095703125,5.199999809265137,1.899999976158142,9.5,1.8799999952316284,14.714075088500977,63.9161262512207,559.9,73.9316613,18.4550085
1752116440720101600,127.2321015625,3.799999952316284,1.5,9.5,1.899999976158142,14.71336555480957,64.97663879394531,559.3000000000001,73.9317895,18.4550667
